text,stars,label,text_type,app,date,source
البرنامج حيل يمضرط😡 التحدث القديم ماله چان أحسن,1,negative,pure_arabic,Careem,2026-02-10 19:14:45,google_play
التطبيق صار مرررة بطيئ ما يفتح واذا فتح ما يظهر طلب مشوار الا بعد مدة طويلة حتى لو طلبت يستغرق وقت على شان تظهر الخريطة مع انه كان قبل كويس,1,negative,pure_arabic,Careem,2026-02-10 18:06:05,google_play
استخدم التطبيق منذ اسبوعين في بغداد التطبيق جيد جدآ من ناحيه السياره تعامل الكابتن والاسعار شكرآ لكم,5,positive,pure_arabic,Careem,2026-02-10 16:34:55,google_play
❤️,5,positive,other,Careem,2026-02-10 12:36:11,google_play
تجربه ممتازه شكرا للقائمين على هذا التطبيق,5,positive,pure_arabic,Careem,2026-02-10 08:48:23,google_play
لم يتم الالتزام بشروط الطلب... و اكتفوا بكلمة اعتذر...,1,negative,pure_arabic,Careem,2026-02-10 00:35:19,google_play
يسرق زبون,1,negative,pure_arabic,Careem,2026-02-09 20:09:35,google_play
ممتازه,5,positive,pure_arabic,Careem,2026-02-09 16:16:28,google_play
ممتاز جداً جداً جداً,5,positive,pure_arabic,Careem,2026-02-09 01:49:43,google_play
جميله جدا,5,positive,pure_arabic,Careem,2026-02-08 18:46:54,google_play
جيد😔😻,2,negative,pure_arabic,Careem,2026-02-08 18:34:29,google_play
تطبيق سئ جدا وبيتأخر,1,negative,pure_arabic,Careem,2026-02-08 17:21:40,google_play
تطبيق حلو ورخيص بس طلبت تكسي اجه التكسي براس الفرع وكف هناك اني وجاي اتمشى لغى الرحله ولمن فتحت التطبيق دفعت نص السعر 2250 يعني شنو معنى هاذا التقفيص ؟؟؟؟؟؟؟؟؟؟,2,negative,pure_arabic,Careem,2026-02-08 14:10:55,google_play
ما هذا السوء اطلب رحلة طيب تاخروا على قبول الطلب الغى الرحلة ارجع اطلب جديد يرفع السعر اي نصب هذا,1,negative,pure_arabic,Careem,2026-02-08 13:58:16,google_play
مش مستجيب ورافض يظهر زي الاول,1,negative,pure_arabic,Careem,2026-02-08 13:12:18,google_play
تطبيق رائع وفريق عمل رائع .احب هذا التطبيق واستخدمته في اكثر من دولة,5,positive,pure_arabic,Careem,2026-02-08 03:10:45,google_play
لا يوجد تخفيضات ولا عروض قبل,1,negative,pure_arabic,Careem,2026-02-07 20:29:14,google_play
تجربة جدا جميله ورائعة واتمنى لكم كل التوفيق والتطور,5,positive,pure_arabic,Careem,2026-02-07 00:57:45,google_play
يوجد أخطاء لا تعد ولا تحصى بالتطبيق وكانه تطبيق برمجه طفل مبتدأ يتعلم البرمجة,1,negative,pure_arabic,Careem,2026-02-06 19:57:09,google_play
"عندي تجربه واحده فقط سببت لي مشكله مع السائق حيث كان السعر الظاهر علي جهازي يختلف علي السعر عند السائق وهذا يعتبر عيب في التطبيق لاني اوافق علي الرحلة بناءا"" علي السعر او التكلفة فلما اصل الي وجهتي اجد سعر اخر هذا غير معقول.",2,negative,pure_arabic,Careem,2026-02-06 18:46:41,google_play
جيد جدا,5,positive,pure_arabic,Careem,2026-02-06 16:50:00,google_play
شكرا كريم انتم رائعون تعامل راقي جدا ونا كأني كابتن معكم أشعر كانكم جزء من العائلة,5,positive,pure_arabic,Careem,2026-02-06 16:45:14,google_play
ايش صار في التطبيق فجأه اختفى؟!,5,positive,pure_arabic,Careem,2026-02-06 15:13:21,google_play
اشي فخم,5,positive,pure_arabic,Careem,2026-02-06 14:51:39,google_play
الافضل,5,positive,pure_arabic,Careem,2026-02-06 09:16:22,google_play
شكرا,5,positive,pure_arabic,Careem,2026-02-06 09:12:16,google_play
للاسف حاليا اكو انحدار بمستوى الكباتن ... سابقا كان الكباتن محترمين واسلوبهم مؤدب حاليا لا كثير منهم يسوق ويتكلم بالهاتف بنفس الوقت وبشكل مزعج ومشغل الاغاني بصوت عالي ولمن تطلب منه يطفي الراديو او يترك الهاتف اثناء السياقه ينزعج وينهي الرحلة وينزل الزبون ... يا ريت تنبهون الكباتن انو يكونون محترمين بالتعامل مع الزبون,2,negative,pure_arabic,Careem,2026-02-06 04:05:04,google_play
تمام,5,positive,pure_arabic,Careem,2026-02-06 03:26:47,google_play
روووووعة,5,positive,pure_arabic,Careem,2026-02-06 00:01:56,google_play
التطبيق مش شغال من الصبح وبعدين مش لاقيه على الجهاز ايه السبب حد يرد عليا,5,positive,pure_arabic,Careem,2026-02-05 21:56:26,google_play
التطبيق لا يعمل ؟,2,negative,pure_arabic,Careem,2026-02-05 18:21:35,google_play
دلوقتي تطبيق كريم فجأه وقف من علي الموبايل مسحته ونزلته تاني طلب مني الباس ورد أو آخر اربع أرقام من credit وانا مش فاكره الباس ورد ولا ربط حساب تطبيق ب credit,1,negative,code_switched,Careem,2026-02-05 18:12:47,google_play
صراحه تطبيق سي وخدمة عملا غير اكفاا وقمت بحذف التطبيق وانصحكم باوبر او جيني افضل منه بكثير هذول حراميه يزودون في الاسعار غير اللي في التطبيق كذابين محتالين وانصح بمقاطعتهم,1,negative,pure_arabic,Careem,2026-02-05 17:13:07,google_play
ممتاز وامن,5,positive,pure_arabic,Careem,2026-02-05 16:39:32,google_play
تطبيق ممتاز جدا,5,positive,pure_arabic,Careem,2026-02-05 16:01:45,google_play
شكرا على جهودكم,5,positive,pure_arabic,Careem,2026-02-05 14:41:34,google_play
تم التحديث بتاريخ 5 فبراير 2026 ومن وقتها التطبيق لا يفتح تعديل: قمت بحذف التطبيق وإعادة تنزليه ففتح,5,positive,pure_arabic,Careem,2026-02-05 14:30:54,google_play
خدمة ممتازة,5,positive,pure_arabic,Careem,2026-02-05 13:56:58,google_play
عطلو حسابي والمبلغ الموجود بالمحفظة ما رجعوه .,1,negative,pure_arabic,Careem,2026-02-05 13:30:58,google_play
التطبيق لا يعمل ظاهر فقط الغاء التثبيت مع العلم استخدمته امس,1,negative,pure_arabic,Careem,2026-02-05 12:22:48,google_play
نعم انه جيد انصح به شكرا,5,positive,pure_arabic,Careem,2026-02-05 08:08:40,google_play
كأدارة رائعين ويعطوك حقك إذا اخطاء عليك كابتن اما الكباتن بعضهم وجوده خطاء في اوبر يخرب سمعة الشركة علما ان اوبر تقدم خدمة جميلة بالذات للسائخ,5,positive,pure_arabic,Careem,2026-02-05 05:44:54,google_play
جيدة,5,positive,pure_arabic,Careem,2026-02-04 23:32:22,google_play
تأخير في إيجاد كابتن 👎👎👎👎,1,negative,pure_arabic,Careem,2026-02-04 21:24:19,google_play
سراقين مكتوب وصلت السياره والسواق مارضى يقول وين ولمى الرحله من عنده وحطو لي 10 ريال ادفعها حسبي الله ونعم الوكيل فيه,1,negative,pure_arabic,Careem,2026-02-04 17:13:37,google_play
التطبيق لا يعمل ما السبب,4,positive,pure_arabic,Careem,2026-02-04 15:25:30,google_play
سئ جدا التطبيق معلق,1,negative,pure_arabic,Careem,2026-02-04 14:45:15,google_play
لا باس,5,positive,pure_arabic,Careem,2026-02-04 13:36:35,google_play
تجربة جيده,5,positive,pure_arabic,Careem,2026-02-04 12:33:38,google_play
زفت بعد التحديث صار بطي بطي بطي,1,negative,pure_arabic,Careem,2026-02-04 00:19:14,google_play
شركة ما بتستاهل واحد يطلبها بترا رايد وجيني افضل وارخص منها بكثيير,1,negative,pure_arabic,Careem,2026-02-03 22:48:43,google_play
التحديث الاخير مشكلة في الخرائط غير واضحة صعوبة تحديد الوصول يدويا يرجى المعالجة ثانيا هناك كسور بالمبلغ عندنا بالعراق لاتوجد مثلا 50 فلس او 75فلس وهذة يستغلها الكابتن لرفع القيمة يرجى الانتباة,2,negative,pure_arabic,Careem,2026-02-03 21:39:15,google_play
صراحه ما عرفت تستخدمه في حاجات حاجات مو معروفه ولا اعرف استخدمها,1,negative,pure_arabic,Careem,2026-02-03 16:18:18,google_play
شركة محترمة,5,positive,pure_arabic,Careem,2026-02-03 15:21:58,google_play
هل فعلا سوف يتم نقل كل الزبائن على تطبيق اوبر بدل من تطبيق كريم ؟,5,positive,pure_arabic,Careem,2026-02-03 15:00:35,google_play
في التحديث الاخير لم يحتفظ بالرحلات السابقة وكل يوم يجب علي ان اكتب الموقع من جديد,4,positive,pure_arabic,Careem,2026-02-03 03:21:05,google_play
اسعاره مره غاليه في مره وصلني من الشوقية إلى النوارية واخذ 250 كاني رايح من مكة للمدينة سواق حارتنا احسن منه,1,negative,pure_arabic,Careem,2026-02-03 00:27:28,google_play
لي ساعه ونص انتظر قبول مشوار و حاولت اتواصل مع الدعم ولا احد يرد و تقييم تجربتي للتطبيق زفت و سيء يعني حتى رقم تواصل مافي ايش القرف ذا,1,negative,pure_arabic,Careem,2026-02-02 13:01:27,google_play
مع الاسف بعد التحديث للبرنامج ارتفع سعر رحلاتي اليومية وكلها اكسترا وعدم ارسال كود التخفيضات ارجوا بحل هذه المشاكل والا سأضطر ان اجرب تطبيق آخر,5,positive,pure_arabic,Careem,2026-02-02 12:08:38,google_play
رائع ومميز,5,positive,pure_arabic,Careem,2026-02-02 09:13:11,google_play
سيىطئ جداً مقارنة في اوبر و الاكواد كاذبه أيضاً سيارات قديمه و اسعار مبالغ فيها,1,negative,pure_arabic,Careem,2026-02-01 21:01:23,google_play
غالٍ جدا مقارنة بغيره من أصحاب التكاسي,2,negative,pure_arabic,Careem,2026-02-01 20:02:59,google_play
من الساعه 1.10 للساعه 4.5 وماوصل الطلب وهو كله 6 ساندويتشات والمسافه بالسياره 10 دقايق انا رح احذف التطبيق نهائيا,1,negative,pure_arabic,Careem,2026-02-01 16:56:08,google_play
راقي ومناسب وافضله على كل تطبيق يفاجئنا باسعاره وخدماته اعطيه 5نجوم,5,positive,pure_arabic,Careem,2026-02-01 15:12:18,google_play
برنامج زبالة... كودات خصم و عند تطبيق القسيمه بحكيلي القسيمه غير موجوده.... حلو مشاكلكم و بعدين ابعثوا قسائم,1,negative,pure_arabic,Careem,2026-02-01 14:52:29,google_play
تكسي غالي جدا جدا جدا تطبيق بلي وغيره افضل منه بالف مره,1,negative,pure_arabic,Careem,2026-02-01 01:24:28,google_play
تجربتي مره حلوه عجبني بس خفف السعر علينا الله يسعدك شكرا شكرا,5,positive,pure_arabic,Careem,2026-02-01 00:08:21,google_play
يكتب لي انه لايوصل لهذه المنطقة رغم مناطق قريبة شو هل فشل,1,negative,pure_arabic,Careem,2026-01-31 22:49:28,google_play
للاسف اوسخ تجربة لن تتكرر تطبيق قذر ونصابين وبيعتمدو على شوية سائقين لصوص يفتح قبل ما يوصلك ومايوصلش اصلا تقريبا بيروح رحلة على تطبيق تاني انا ركبت رحلة في داخل مدينتي ٣ك متر دفعني ٢٥٢ وقالي التطبيق جايب حساب قديم عليك مش عارف ازاي احاول اتصل بخدمة مفيش عندهم خدمة عملاء نهائي غير رسايل وإن كان عجبك او اخبط دماغك في الحيط,1,negative,pure_arabic,Careem,2026-01-31 21:18:05,google_play
