text,likes,date,video_id,source
كفـᬼ👑⑅⃝ـᬼ🇾🇪ـووو كفـᬼ👑⑅⃝🇾🇪ـᬼـوووكفـᬼ👑⑅⃝ـᬼـوووكفـᬼ👑🇾🇪⑅⃝ـوووكفـᬼ👑⑅⃝ـᬼ🇾🇪ـووو كفـᬼ👑⑅⃝🇾🇪ـᬼـوووكفـᬼ👑⑅⃝ـᬼـوووكفـᬼ👑🇾🇪⑅⃝ـووو,0,2024-10-10T15:45:32Z,5eXVMqqX534,youtube
﷽ڪفوو༻⃟𖡹༒تآآآج👑﷽ڪفوو༻⃟❤𖡹༒تآآآج🇾🇪﷽ڪفوو༻⃟❤𖡹༒تآآآج👑﷽ڪفوو༻⃟❤𖡹༒تآآآج🇾🇪﷽ڪفوو༻⃟❤𖡹༒تآآآج👑٠﷽ڪفوو༻⃟𖡹༒تآآآج👑﷽ڪفوو༻⃟❤𖡹༒تآآآج🇾🇪﷽ڪفوو༻⃟❤𖡹༒تآآآج👑﷽ڪفوو༻⃟❤𖡹༒تآآآج🇾🇪﷽ڪفوو༻⃟❤𖡹༒تآآآج👑٠,0,2024-10-10T15:45:20Z,5eXVMqqX534,youtube
"*نحــنُ لا نكتــب **#التاريــخ*

*بـــل التاريــــخ **#يكتبنــــا**،🇾🇪🔥🖐️.!)''۽*",0,2024-10-10T15:45:11Z,5eXVMqqX534,youtube
"‏عـز ـإأللـهۃ ان المـرجلهۃ
   فيـنـإأ #وبـس 
ـإأصـل اليـماني منبـعههۃة
ساﺂس ' ـإألرجاﺂل
ـإأالعـز ' والشحـطههۃة ـإأذا 
   شفــتهۃة لبـس '  
ـإألجنبــيهۃة ' ولثـوب 
للعــزهۃة #ممـثاﺂل '🇾🇪✨<~",0,2024-10-10T15:45:00Z,5eXVMqqX534,youtube
الــــــــــيمن 𓅇꙰⑅⃝𝄞👑🇾🇪الــــــــــيمن 𓅇꙰⑅⃝𝄞👑🇾🇪الــــــــــيمن 𓅇꙰⑅⃝𝄞👑🇾🇪الــــــــــيمن 𓅇꙰⑅⃝𝄞👑🇾🇪,0,2024-10-10T15:44:51Z,5eXVMqqX534,youtube
بدوي مايعجبني,0,2024-10-09T18:56:04Z,5eXVMqqX534,youtube
المتكلمين يمنيين اما راتيين ونعم,0,2024-10-09T11:17:19Z,5eXVMqqX534,youtube
هاذا  حق احمد علي عفاش  هو  من حق الشعب اليمني,1,2024-10-09T05:46:07Z,5eXVMqqX534,youtube
"فرق كبير بين مطعم مرسيم الي بدبي 
ومرسيم الي بعدن",0,2024-10-09T00:14:12Z,5eXVMqqX534,youtube
بصمت اليمن واليمني في كل دوله تحيه لابناء بلادي 🇾🇪,8,2024-10-07T01:25:45Z,5eXVMqqX534,youtube
"لي الفخر لي اني يمنيه❤
الف تحيه",2,2024-10-06T14:29:58Z,5eXVMqqX534,youtube
ماءشاء الله تبارك هاذه العقول التي تفكر في التمييز والاستمرار  والابتكار اسأل الله يرزقك رزقك يتعجب اهل السموات والارض,2,2024-10-06T13:54:08Z,5eXVMqqX534,youtube
ياخي ليش تستحقر اليمن احنا اكبر حضاره  من انت عندنا ابو ولد اكبر من تاريخك,0,2024-10-05T00:33:47Z,5eXVMqqX534,youtube
اليمن اصل العرب 🇾🇪❤🇦🇪,3,2024-10-04T14:24:11Z,5eXVMqqX534,youtube
"اليمن تفوز
بلادي الحبيب ❤",1,2024-10-03T13:16:32Z,5eXVMqqX534,youtube
"أكلت فيه 
أكله ممتاز 
والخدمة راقية
 أهم شيء يستمر",1,2024-10-02T06:53:14Z,5eXVMqqX534,youtube
للاسف حرام اصلا بدبي الصهيونيه  ياخسارة 😂,0,2024-09-30T20:14:16Z,5eXVMqqX534,youtube
طه العرشي هو صاحب المطعم,0,2024-09-29T17:06:40Z,5eXVMqqX534,youtube
ليش أحسك تستهبل بنا بطريقة غير مباشرة ؟؟😅,2,2024-09-28T22:13:06Z,5eXVMqqX534,youtube
اليمن وما ادراك ما اليمن هناك مطعم  اخر دخلته انا في ماليزيا  اكبر وافخم نن هذا الذي عرضتموه،  وهناك مطعم في جوانشو  في الصين  ، لازم  تستنى  خارج المطعم  لما يفضى لك مكان  ويتسنى لك الدخول  اما الاكل فحدث ولا حرج,2,2024-09-28T07:20:38Z,5eXVMqqX534,youtube
الذي عارف يكلمنا,0,2024-09-27T22:02:25Z,5eXVMqqX534,youtube
كم يعمل رز في اليوم الواحده,0,2024-09-27T22:01:47Z,5eXVMqqX534,youtube
ليش اليمن ونحنا اليمنيين مش مالببن عيونكم أو كيف,1,2024-09-27T03:47:59Z,5eXVMqqX534,youtube
ههههههههههههههههه,0,2024-09-26T13:11:20Z,5eXVMqqX534,youtube
"ماشاء لا قوة إلا بالله 
تبارك الله 
و لا مطعم في العالم مثله
حفظ الله أصحاب المطعم و المطعم من أعين الناظرين و قلوب الحاسدين",4,2024-09-25T12:56:02Z,5eXVMqqX534,youtube
افضل مطعم يمني 7 نجوم والاكل الذ من ذلك بكثير,0,2024-09-24T21:42:42Z,5eXVMqqX534,youtube
قول لنا من صاحبه  لانقول لك  لماذا هو بهذه الفاخمه,0,2024-09-23T21:38:31Z,5eXVMqqX534,youtube
"فخامه ما شاء الله ذوق راقي 
حفظ الله اليمن السعيد وإمارات العروبة",1,2024-09-22T16:03:08Z,5eXVMqqX534,youtube
هذا اكيد حق واحد من مسؤلينا   اللصوص الي يلهفو قوت البمنييين  وطبعا يسجله باسم مستعار,0,2024-09-22T14:04:27Z,5eXVMqqX534,youtube
"والاكلات اليمنية لا تعد ولا تحصى ما ظهر منها للعالم إلا القليل..
ربنا يألف بين الأمة الإسلامية 
تعالوا بعدين شوف كيف بتتطور كل البلاد العربيه والإسلامية إن شاء الله",9,2024-09-20T18:21:33Z,5eXVMqqX534,youtube
"مراسيم كمان في عدن السلام والمحبه 
اللهم بااااااارك..🤍
اليمن هم أهل الحضار تعالوا شوف الحضار في كل مكان حتى القرى الحمدلله اليمني بس تتوفر له المادة بسوي لك كل شيء تحفه ورااااقي 
إنما وضع البلاد جارت علهم الجور الحمدلله في كل الأحوال فالمؤمن كله في خير الحمدلله حبًا ورضا ..",0,2024-09-20T18:10:30Z,5eXVMqqX534,youtube
كيف المقلقل يا قلبي,0,2024-09-20T16:52:53Z,5eXVMqqX534,youtube
مايفلحوو الا في دول اخرى واليمن مايسوو فيها شي حلوو عليكم نعله,0,2024-09-19T15:02:37Z,5eXVMqqX534,youtube
ليش بس اصحاب الامارات هما بس الذي بعملو المطاعم الحلوه بكفي اكلاتنا الحلوه ويكفي قلوبنا اهل اليمن اهل الكرم والجود وانتم تضحكو علينا مش مصدق هذا مطعم يمني,2,2024-09-17T20:59:17Z,5eXVMqqX534,youtube
ماشاءالله الله لاقوة الا بالله,1,2024-09-16T18:30:40Z,5eXVMqqX534,youtube
لا تحكم انه افضل مطعم .. فيه واحد في عمان  🇴🇲  حاصل على شهادة الايزو .. و أنا جاي ان شاء الله و اعمل مطعم بهويه جديده و سال الله التوفيق,6,2024-09-14T12:13:14Z,5eXVMqqX534,youtube
"ايه مطعم يمني ..
انتم اللي مش والفين تدخلوا مطاعم",1,2024-09-14T01:17:42Z,5eXVMqqX534,youtube
أهم شيء جودة الطعام وحسن المعاملة للزبائن الكرام,0,2024-09-13T19:47:22Z,5eXVMqqX534,youtube
"اليمن  اول بانية للحضارات لا تسخرو من شعب هو اساس وراس الحضارات 
العربية سابقاً وحاضراً لو شي حكام وطنيين وايادي امينة  كان ما احد يجرؤا  على  السخرية من اليمن السعيد
ولاكن وعد يا امي اليمن ان تسعدي من الاجيال القادمة ان شاءلله",37,2024-09-12T18:14:14Z,5eXVMqqX534,youtube
"هاذ اكيد واحد من قيادات الانتقالي 😮
وما خفي اعظم 
حسبنا الله ونعم الوكيل",1,2024-09-11T19:53:55Z,5eXVMqqX534,youtube
"اطعم اكل الاكل اليمني
المندي
الفحسه
ولا اروع من هذا الاكل",3,2024-09-10T20:50:45Z,5eXVMqqX534,youtube
في مطاعم افضل منه تصميم في اليمن مثل القلعه ونكهة زمان وغيرهما,1,2024-09-10T10:30:18Z,5eXVMqqX534,youtube
عرفوني ع صاحب المطعم حبيته,0,2024-08-26T00:32:51Z,5eXVMqqX534,youtube
شسم هذا تليوتيوبر😅,0,2024-08-23T11:21:38Z,5eXVMqqX534,youtube
اليمن غير,0,2024-07-30T02:40:38Z,5eXVMqqX534,youtube
ماشاء الله تبارك الرحمن 🤩🤩,1,2024-07-29T16:08:36Z,5eXVMqqX534,youtube
العمل عند اهل اليمن مثل العباده شعب مكافح من صغيرهم الى كبيرهم لرجل للعمل.,4,2024-05-29T17:10:22Z,5eXVMqqX534,youtube
بصراحة شوي مبلغ في تصميم,0,2024-05-19T07:58:47Z,5eXVMqqX534,youtube
وين المطعم في دبي,0,2024-05-08T19:04:44Z,5eXVMqqX534,youtube
2:12 احسه يمدحنا ويستهبل علينا💀💔.,9,2024-05-08T00:28:27Z,5eXVMqqX534,youtube
ماشاء الله,0,2024-05-02T21:24:04Z,5eXVMqqX534,youtube
اليمن أصل لكل شي❤الاول الاول,4,2024-05-01T21:48:29Z,5eXVMqqX534,youtube
"و الله ما أصدق .. يا أما انهم عرفوا بكم جايين ورتبوا لكم ، او انكم معلنين لهم 
المطاعم اليمنية أصبحت غش وكذب واستغلال",0,2024-04-27T17:59:58Z,5eXVMqqX534,youtube
قوه مشاء الله تبارك الله,7,2024-04-16T14:07:58Z,5eXVMqqX534,youtube
كل شي يخص بلادي جميل❤😉🇾🇪,20,2024-04-09T04:31:55Z,5eXVMqqX534,youtube
اليمن غير❤,3,2024-03-04T02:13:48Z,5eXVMqqX534,youtube
❤❤❤,1,2024-02-28T19:10:31Z,5eXVMqqX534,youtube
ماشاءالله تبارك الله,3,2024-02-19T19:32:25Z,5eXVMqqX534,youtube
خلااااص هاذا الزمن زمنا 😎🇾🇪,11,2024-02-06T16:18:06Z,5eXVMqqX534,youtube
🔥🔥🔥,2,2024-02-06T16:06:14Z,5eXVMqqX534,youtube
اليمن متصدرة المشهد بكل شي 😍🔥🔥🔥الفيديو هاذا لازم ترند هاذه اليمن غيررر🇾🇪🇾🇪🇾🇪,48,2024-02-06T16:01:13Z,5eXVMqqX534,youtube
لو سمحت عاوزين موقع تبعهوم,0,2026-01-12T13:21:38Z,0tbInhINc_8,youtube
طب لو شغال ف مطعم وعاوز اشتغل بارت تايم فيها,0,2026-01-08T19:37:32Z,0tbInhINc_8,youtube
لو سمحت ايه نظام كيتا اللي فتح جديد أنا عاوز اجي علي كيتا ممكن التفاصيل,0,2025-11-16T00:22:44Z,0tbInhINc_8,youtube
انا موجود في الامارات دبي ممكن اعرف اشتغال اذاي في المجال دا ممكن حد يفيدني,0,2025-10-25T16:28:14Z,0tbInhINc_8,youtube
استاذ بيشوى ينفع اتواصل معي حضرتك على الخاص ضرورى ينفع,0,2025-09-15T18:23:58Z,0tbInhINc_8,youtube
انت فاكر طلبات في دبي كامريكا أو اوربا 😂😂😂😂 يا عم دا استعباد باتم معنى الكلمة عذاب الصراحة لا ظروف الشغل و لا حتى الزبائن اللي أغلبهم معفنين زي الهنود و الاسياويين و لا الراتب المعفن و لا حتى الاكراميات تشتغل ديلفري في بيءة قحط و الله عذاب,0,2025-07-03T08:29:34Z,0tbInhINc_8,youtube
سؤل معلش هوا انا لو معيا مكنه خاصه ممكن اعرف اشتغال بيها ولا لزمن تكون المكنه تبع الشركه,0,2025-06-13T19:49:21Z,0tbInhINc_8,youtube
لو حد شغال في شركه  وبيخلص الساعه ٤ ينفع يشتغل بالسيكل  بعد الشغل علما انه راتبه ف الشركه 1200 علشان تساعد معاه .والسيكل ع الشركه ولا ايه نظامه,0,2025-05-16T21:32:02Z,0tbInhINc_8,youtube
ادعولي ربنا يكرمني بشغل كويس واسافر الخارج اشتغل,2,2025-05-04T00:45:36Z,0tbInhINc_8,youtube
ا.حا قليل جدا,0,2025-04-29T01:00:25Z,0tbInhINc_8,youtube
انا معايا رخصه سياره ومعايا اقامه دبى عايز مكتب للتواصل علشان اشتغل فى طلبات او شركه كريم ياريت تقولى ازاى اوصل لمكتب,0,2025-04-24T17:29:55Z,0tbInhINc_8,youtube
لو سويت اقامة حرة في دبي وبدي اشتغل في تطبيق طلبات هل بقدر اسوي ٧ الاف درهم على دراجه موتسكلً او سيارة,1,2025-04-13T04:46:54Z,0tbInhINc_8,youtube
يارب السنه الجايه اكون ف دبى ❤❤,3,2025-04-12T12:34:07Z,0tbInhINc_8,youtube
شكراً ليك جدا على المعلومات استمر و اتمنالك التوفيق,0,2025-04-12T12:02:23Z,0tbInhINc_8,youtube
ما شاءلله ❤,0,2026-03-10T05:18:21Z,YTLK2WVycho,youtube
اخي الارباح مع الراتب الاسمي ولا الارباح ليست مع الراتب الاسمي,0,2026-01-30T22:21:27Z,YTLK2WVycho,youtube
السلام عليكم عايز اتواصل مع حضرتك ضروري,0,2025-12-13T19:11:24Z,YTLK2WVycho,youtube
"انا قدامى شركه اسمها مخصوص  
بس بتقول ان الشغل بالاوردر مش مرتب ثابت",0,2025-11-25T18:25:47Z,YTLK2WVycho,youtube
قدامك حد ف مصر مضمون,1,2025-11-25T17:29:30Z,YTLK2WVycho,youtube
"الله يديك الصحه 
اخي الكريم هل الشركة بتوفر سكن او بدلات للسكن والبنزين ارجو الرد ❤",0,2025-11-23T20:08:56Z,YTLK2WVycho,youtube
ازاى أقدم من مصر على كيتا فى لامارات,0,2025-11-23T10:53:50Z,YTLK2WVycho,youtube
أستاذ عبدالرحمن ممكن أسألك سؤال أنا سنى ٤١سنه ممكن أشتغل دليفري في الإمارات ولا في مشكله وشكرا لحضرتك,0,2025-11-16T18:00:45Z,YTLK2WVycho,youtube
المرتب في دبي 4200 ولا ابو ظبي بس,0,2025-11-15T01:12:49Z,YTLK2WVycho,youtube
ممكن اعرف متاح سياره ذي السعوديه ولا كله مكن,0,2025-11-14T04:57:05Z,YTLK2WVycho,youtube
الو سمحت جيلي عقدا عمل في كيتا وكنت عايز اعرف ايه ادنيا ❤,0,2025-11-14T03:52:34Z,YTLK2WVycho,youtube
انا يمني هل اقدر اطلع للامارات اشتغيل ديلفري نرجو الرد,1,2025-11-11T02:37:12Z,YTLK2WVycho,youtube
حضرتك ممكن تعمل فديو توضح فيه احسن شركه تشتغل فيها دلفري ف دبي واي المميزات والراتب والتكاليف اللي هصرفها والأقامه والرخصه,2,2025-11-09T08:39:23Z,YTLK2WVycho,youtube
حضرتك معاية رخصة دراجة نارية اماراتي مشتغلتش بيها صلاحيتها ال 10 سنين وانتهت وبجددها حاليا هل شركة التوصيل اللى بقدم فيها علشان اشتغل تدربنى على اللوكيشن وسنى  50 الحمدلله لياقة بدنية وبسوق كويس,0,2025-11-08T10:43:36Z,YTLK2WVycho,youtube
ممكن ترد عليا كنت عايز استفسر عن حاجه,2,2025-11-04T07:17:49Z,YTLK2WVycho,youtube
اي النظام في كيتا هل بمرتب ولا بالاوردر لو سمحت,0,2025-10-31T14:40:29Z,YTLK2WVycho,youtube
بعد اذنك ممكن تحط رقمك عشان استفسر منك عشان عايز اشتغل في كيتا انا في عجمان,0,2025-10-31T11:47:42Z,YTLK2WVycho,youtube
لو سمحت فى عقد عمل جيلى في شركة كيتا 10 ساعات عمل و3600 درهم و400 درهم التزام والسكن والبنزين وطبعا الاكل عليك وبستنى فترة على حسابي علي مابيطلعوا الإقامة والرخصة اى رايك وهل كدا المرتب ولا اى ممكن تكلمنا عنها ضروري لأن واقف علي الرد ولو امكن ممكن الواتساب بتاعك,0,2025-10-31T00:34:17Z,YTLK2WVycho,youtube
"انا في الشارقه وخلصت امتحان الإشارات كنت عايز انزل كيتا بس سألت خمسين واحد في كيتا كل واحد يقول مرتب غير التاني 3600 و4200 و 4600
وحد يقولي ملكش إجازة خالص 😂😂😂",1,2025-10-30T13:29:11Z,YTLK2WVycho,youtube
ربنا يقويك يارب,1,2025-10-29T20:21:41Z,YTLK2WVycho,youtube
الله يقويك ويعطيك العافيه,0,2025-10-29T19:46:25Z,YTLK2WVycho,youtube
